sentence_id;sentence;dataset
1783;In this technique, a neural network is first trained on a large database of simulations, then partially retrained on sparse sets of experimental data to adjust predictions to be more consistent with reality.;arxiv
1784;Previously, this technique has been used to create predictive models of Omega and NIF inertial confinement fusion (ICF) experiments that are more accurate than simulations alone.;arxiv
1785;In this work, we conduct a transfer learning driven hypothetical ICF campaign in which the goal is to maximize experimental neutron yield via Bayesian optimization.;arxiv
1786;The transfer learning model achieves yields within 5% of the maximum achievable yield in a modest-sized design space in fewer than 20 experiments.;arxiv
1787;Furthermore, we demonstrate that this method is more efficient at optimizing designs than traditional model calibration techniques commonly employed in ICF design.;arxiv
1788;Such an approach to ICF design could enable robust optimization of experimental performance under uncertainty.;arxiv
1789;Deep learning (DL) is the state-of-the-art methodology in various medical image segmentation tasks.;arxiv
1790;However, it requires relatively large amounts of manually labeled training data, which may be infeasible to generate in some applications.;arxiv
1791;In addition, DL methods have relatively poor generalizability to out-of-sample data.;arxiv
1792;Multi-atlas segmentation (MAS), on the other hand, has promising performance using limited amounts of training data and good generalizability.;arxiv
1793;A hybrid method that integrates the high accuracy of DL and good generalizability of MAS is highly desired and could play an important role in segmentation problems where manually labeled data is hard to generate.;arxiv
1794;Most of the prior work focuses on improving single components of MAS using DL rather than directly optimizing the final segmentation accuracy via an end-to-end pipeline.;arxiv
1795;Only one study explored this idea in binary segmentation of 2D images, but it remains unknown whether it generalizes well to multi-class 3D segmentation problems.;arxiv
1796;In this study, we propose a 3D end-to-end hybrid pipeline, named deep label fusion (DLF), that takes advantage of the strengths of MAS and DL.;arxiv
1797;Experimental results demonstrate that DLF yields significant improvements over conventional label fusion methods and U-Net, a direct DL approach, in the context of segmenting medial temporal lobe subregions using 3T T1-weighted and T2-weighted MRI.;arxiv
1798;Further, when applied to an unseen similar dataset acquired in 7T, DLF maintains its superior performance, which demonstrates its good generalizability.;arxiv
1799;The Jacobian matrix (or the gradient for single-output networks) is directly related to many important properties of neural networks, such as the function landscape, stationary points, (local) Lipschitz constants and robustness to adversarial attacks.;arxiv
1800;In this paper, we propose a recursive algorithm, RecurJac, to compute both upper and lower bounds for each element in the Jacobian matrix of a neural network with respect to network's input, and the network can contain a wide range of activation functions.;arxiv
1801;As a byproduct, we can efficiently obtain a (local) Lipschitz constant, which plays a crucial role in neural network robustness verification, as well as the training stability of GANs.;arxiv
1802;Experiments show that (local) Lipschitz constants produced by our method is of better quality than previous approaches, thus providing better robustness verification results.;arxiv
1803;Our algorithm has polynomial time complexity, and its computation time is reasonable even for relatively large networks.;arxiv
1804;Additionally, we use our bounds of Jacobian matrix to characterize the landscape of the neural network, for example, to determine whether there exist stationary points in a local neighborhood.;arxiv
1805;Graph classification is a widely studied problem and has broad applications.;arxiv
1806;In many real-world problems, the number of labeled graphs available for training classification models is limited, which renders these models prone to overfitting.;arxiv
1807;To address this problem, we propose two approaches based on contrastive self-supervised learning (CSSL) to alleviate overfitting.;arxiv
1808;In the first approach, we use CSSL to pretrain graph encoders on widely-available unlabeled graphs without relying on human-provided labels, then finetune the pretrained encoders on labeled graphs.;arxiv
1809;In the second approach, we develop a regularizer based on CSSL, and solve the supervised classification task and the unsupervised CSSL task simultaneously.;arxiv
1810;To perform CSSL on graphs, given a collection of original graphs, we perform data augmentation to create augmented graphs out of the original graphs.;arxiv
1811;An augmented graph is created by consecutively applying a sequence of graph alteration operations.;arxiv
1812;A contrastive loss is defined to learn graph encoders by judging whether two augmented graphs are from the same original graph.;arxiv
1813;Experiments on various graph classification datasets demonstrate the effectiveness of our proposed methods.;arxiv
1814;Knowledge tracing (KT) models, e.g., the deep knowledge tracing (DKT) model, track an individual learner's acquisition of skills over time by examining the learner's performance on questions related to those skills.;arxiv
1815;A practical limitation in most existing KT models is that all questions nested under a particular skill are treated as equivalent observations of a learner's ability, which is an inaccurate assumption in real-world educational scenarios.;arxiv
1816;To overcome this limitation we introduce qDKT, a variant of DKT that models every learner's success probability on individual questions over time.;arxiv
1817;First, qDKT incorporates graph Laplacian regularization to smooth predictions under each skill, which is particularly useful when the number of questions in the dataset is big.;arxiv
1818;Second, qDKT uses an initialization scheme inspired by the fastText algorithm, which has found success in a variety of language modeling tasks.;arxiv
1819;Our experiments on several real-world datasets show that qDKT achieves state-of-art performance on predicting learner outcomes.;arxiv
1820;Because of this, qDKT can serve as a simple, yet tough-to-beat, baseline for new question-centric KT models.;arxiv
1821;Mobile and embedded applications require neural networks-based pattern recognition systems to perform well under a tight computational budget.;arxiv
1822;In contrast to commonly used synchronous, frame-based vision systems and CNNs, asynchronous, spiking neural networks driven by event-based visual input respond with low latency to sparse, salient features in the input, leading to high efficiency at run-time.;arxiv
1823;The discrete nature of the event-based data streams makes direct training of asynchronous neural networks challenging.;arxiv
1824;This paper studies asynchronous spiking neural networks, obtained by conversion from a conventional CNN trained on frame-based data.;arxiv
1825;As an example, we consider a CNN trained to steer a robot to follow a moving target.;arxiv
1826;We identify possible pitfalls of the conversion and demonstrate how the proposed solutions bring the classification accuracy of the asynchronous network to only 3\% below the performance of the original synchronous CNN, while requiring 12x fewer computations.;arxiv
1827;While being applied to a simple task, this work is an important step towards low-power, fast, and embedded neural networks-based vision solutions for robotic applications.;arxiv
1828;In this paper, we systematically investigate the above assumption in several NLP tasks.;arxiv
1829;We show, both theoretically and experimentally, that some popular designs of the sample-level loss $G$ may be inconsistent with the true population-level metric $F$ of the task, so that models trained to optimize the former can be substantially sub-optimal to the latter, a phenomenon we call it, Simpson's bias, due to its deep connections with the classic paradox known as Simpson's reversal paradox in statistics and social sciences.;arxiv
1830;Protein engineering seeks to identify protein sequences with optimized properties.;arxiv
1831;When guided by machine learning, protein sequence generation methods can draw on prior knowledge and experimental efforts to improve this process.;arxiv
1832;In this review, we highlight recent applications of machine learning to generate protein sequences, focusing on the emerging field of deep generative methods.;arxiv
1833;A new message-passing (MP) method is considered for the matrix completion problem associated with recommender systems.;arxiv
1834;We attack the problem using a (generative) factor graph model that is related to a probabilistic low-rank matrix factorization.;arxiv
1835;Based on the model, we propose a new algorithm, termed IMP, for the recovery of a data matrix from incomplete observations.;arxiv
1836;The algorithm is based on a clustering followed by inference via MP (IMP).;arxiv
1837;The algorithm is compared with a number of other matrix completion algorithms on real collaborative filtering (e.g., Netflix) data matrices.;arxiv
1838;Our results show that, while many methods perform similarly with a large number of revealed entries, the IMP algorithm outperforms all others when the fraction of observed entries is small.;arxiv
1839;This is helpful because it reduces the well-known cold-start problem associated with collaborative filtering (CF) systems in practice.;arxiv
1840;In this paper, we consider the problem of large scale multi agent reinforcement learning.;arxiv
1841;Firstly, we studied the representation problem of the pairwise value function to reduce the complexity of the interactions among agents.;arxiv
1842;Secondly, we adopt a l2-norm trick to ensure the trivial term of the approximated value function is bounded.;arxiv
1843;Thirdly, experimental results on battle game demonstrate the effectiveness of the proposed approach.;arxiv
1844;Recent advances in deep learning have achieved promising performance for medical image analysis, while in most cases ground-truth annotations from human experts are necessary to train the deep model.;arxiv
1845;In practice, such annotations are expensive to collect and can be scarce for medical imaging applications.;arxiv
1846;Therefore, there is significant interest in learning representations from unlabelled raw data.;arxiv
1847;In this paper, we propose a self-supervised learning approach to learn meaningful and transferable representations from medical imaging video without any type of human annotation.;arxiv
1848;We assume that in order to learn such a representation, the model should identify anatomical structures from the unlabelled data.;arxiv
1849;Therefore we force the model to address anatomy-aware tasks with free supervision from the data itself.;arxiv
1850;Specifically, the model is designed to correct the order of a reshuffled video clip and at the same time predict the geometric transformation applied to the video clip.;arxiv
1851;Experiments on fetal ultrasound video show that the proposed approach can effectively learn meaningful and strong representations, which transfer well to downstream tasks like standard plane detection and saliency prediction.;arxiv
1852;The automatic digitizing of paper maps is a significant and challenging task for both academia and industry.;arxiv
1853;As an important procedure of map digitizing, the semantic segmentation section mainly relies on manual visual interpretation with low efficiency.;arxiv
1854;In this study, we select urban planning maps as a representative sample and investigate the feasibility of utilizing U-shape fully convolutional based architecture to perform end-to-end map semantic segmentation.;arxiv
1855;The experimental results obtained from the test area in Shibuya district, Tokyo, demonstrate that our proposed method could achieve a very high Jaccard similarity coefficient of 93.63% and an overall accuracy of 99.36%.;arxiv
1856;For implementation on GPGPU and cuDNN, the required processing time for the whole Shibuya district can be less than three minutes.;arxiv
1857;The results indicate the proposed method can serve as a viable tool for urban planning map semantic segmentation task with high accuracy and efficiency.;arxiv
1858;This paper mainly discusses the generation of personalized fonts as the problem of image style transfer.;arxiv
1859;The main purpose of this paper is to design a network framework that can extract and recombine the content and style of the characters.;arxiv
1860;These attempts can be used to synthesize the entire set of fonts with only a small amount of characters.;arxiv
1861;The paper combines various depth networks such as Convolutional Neural Network, Multi-layer Perceptron and Residual Network to find the optimal model to extract the features of the fonts character.;arxiv
1862;The result shows that those characters we have generated is very close to real characters, using Structural Similarity index and Peak Signal-to-Noise Ratio evaluation criterions.;arxiv
1863;Hamiltonian Monte Carlo (HMC) is a widely deployed method to sample from high-dimensional distributions in Statistics and Machine learning.;arxiv
1864;"HMC is known to run very efficiently in practice and its popular second-order ""leapfrog"" implementation has long been conjectured to run in $d^{1/4}$ gradient evaluations.";arxiv
1865;Here we show that this conjecture is true when sampling from strongly log-concave target distributions that satisfy a weak third-order regularity property associated with the input data.;arxiv
1866;Our regularity condition is weaker than the Lipschitz Hessian property and allows us to show faster convergence bounds for a much larger class of distributions than would be possible with the usual Lipschitz Hessian constant alone.;arxiv
1867;"Important distributions that satisfy our regularity condition include posterior distributions used in Bayesian logistic regression for which the data satisfies an ""incoherence"" property.";arxiv
1868;Our result compares favorably with the best available bounds for the class of strongly log-concave distributions, which grow like $d^{{1}/{2}}$ gradient evaluations with the dimension.;arxiv
1869;Moreover, our simulations on synthetic data suggest that, when our regularity condition is satisfied, leapfrog HMC performs better than its competitors -- both in terms of accuracy and in terms of the number of gradient evaluations it requires.;arxiv
1870;Recent attempts at Super-Resolution for medical images used deep learning techniques such as Generative Adversarial Networks (GANs) to achieve perceptually realistic single image Super-Resolution.;arxiv
1871;Yet, they are constrained by their inability to generalise to different scale factors.;arxiv
1872;This involves high storage and energy costs as every integer scale factor involves a separate neural network.;arxiv
1873;A recent paper has proposed a novel meta-learning technique that uses a Weight Prediction Network to enable Super-Resolution on arbitrary scale factors using only a single neural network.;arxiv
1874;In this paper, we propose a new network that combines that technique with SRGAN, a state-of-the-art GAN-based architecture, to achieve arbitrary scale, high fidelity Super-Resolution for medical images.;arxiv
1875;By using this network to perform arbitrary scale magnifications on images from the Multimodal Brain Tumor Segmentation Challenge (BraTS) dataset, we demonstrate that it is able to outperform traditional interpolation methods by up to 20$\%$ on SSIM scores whilst retaining generalisability on brain MRI images.;arxiv
1876;We show that performance across scales is not compromised, and that it is able to achieve competitive results with other state-of-the-art methods such as EDSR whilst being fifty times smaller than them.;arxiv
1877;Combining efficiency, performance, and generalisability, this can hopefully become a new foundation for tackling Super-Resolution on medical images.;arxiv
1878;Check out the webapp here: https://metasrgan.herokuapp.com/ Check out the github tutorial here: https://github.com/pancakewaffles/metasrgan-tutorial;arxiv
1879;An orthogonal Haar scattering transform is a deep network, computed with a hierarchy of additions, subtractions and absolute values, over pairs of coefficients.;arxiv
1880;It provides a simple mathematical model for unsupervised deep network learning.;arxiv
1881;It implements non-linear contractions, which are optimized for classification, with an unsupervised pair matching algorithm, of polynomial complexity.;arxiv
1882;A structured Haar scattering over graph data computes permutation invariant representations of groups of connected points in the graph.;arxiv
1883;If the graph connectivity is unknown, unsupervised Haar pair learning can provide a consistent estimation of connected dyadic groups of points.;arxiv
1884;Classification results are given on image data bases, defined on regular grids or graphs, with a connectivity which may be known or unknown.;arxiv
1885;Normalization methods are a central building block in the deep learning toolbox.;arxiv
1886;They accelerate and stabilize training, while decreasing the dependence on manually tuned learning rate schedules.;arxiv
1887;When learning from multi-modal distributions, the effectiveness of batch normalization (BN), arguably the most prominent normalization method, is reduced.;arxiv
1888;As a remedy, we propose a more flexible approach: by extending the normalization to more than a single mean and variance, we detect modes of data on-the-fly, jointly normalizing samples that share common features.;arxiv
1889;We demonstrate that our method outperforms BN and other widely used normalization techniques in several experiments, including single and multi-task datasets.;arxiv
1890;Variable screening is a fast dimension reduction technique for assisting high dimensional feature selection.;arxiv
1891;As a preselection method, it selects a moderate size subset of candidate variables for further refining via feature selection to produce the final model.;arxiv
1892;The performance of variable screening depends on both computational efficiency and the ability to dramatically reduce the number of variables without discarding the important ones.;arxiv
1893;This article studies a class of linear screening methods and establishes consistency theory for this special class.;arxiv
1894;In particular, we prove the restricted diagonally dominant (RDD) condition is a necessary and sufficient condition for strong screening consistency.;arxiv
1895;In addition, we relate the RDD condition to the irrepresentable condition, and highlight limitations of $SIS$.;arxiv
1896;This work proposes PatchNet, an automated tool based on hierarchical deep learning for classifying patches by extracting features from commit messages and code changes.;arxiv
1897;PatchNet contains a deep hierarchical structure that mirrors the hierarchical and sequential structure of a code change, differentiating it from the existing deep learning models on source code.;arxiv
1898;PatchNet provides several options allowing users to select parameters for the training process.;arxiv
1899;The tool has been validated in the context of automatic identification of stable-relevant patches in the Linux kernel and is potentially applicable to automate other software engineering tasks that can be formulated as patch classification problems.;arxiv
1900;A video demonstrating PatchNet is available at https://goo.gl/CZjG6X. The PatchNet implementation is available at https://github.com/hvdthong/PatchNetTool.;arxiv
1901;Approximate inference in complex probabilistic models such as deep Gaussian processes requires the optimisation of doubly stochastic objective functions.;arxiv
1902;These objectives incorporate randomness both from mini-batch subsampling of the data and from Monte Carlo estimation of expectations.;arxiv
1903;If the gradient variance is high, the stochastic optimisation problem becomes difficult with a slow rate of convergence.;arxiv
1904;Control variates can be used to reduce the variance, but past approaches do not take into account how mini-batch stochasticity affects sampling stochasticity, resulting in sub-optimal variance reduction.;arxiv
1905;We propose a new approach in which we use a recognition network to cheaply approximate the optimal control variate for each mini-batch, with no additional model gradient computations.;arxiv
1906;We illustrate the properties of this proposal and test its performance on logistic regression and deep Gaussian processes.;arxiv
1907;Objectives: Present a novel deep learning-based skull stripping algorithm for magnetic resonance imaging (MRI) that works directly in the information rich k-space.;arxiv
1908;Materials and Methods: Using two datasets from different institutions with a total of 36,900 MRI slices, we trained a deep learning-based model to work directly with the complex raw k-space data.;arxiv
1909;Skull stripping performed by HD-BET (Brain Extraction Tool) in the image domain were used as the ground truth.;arxiv
1910;Results: Both datasets were very similar to the ground truth (DICE scores of 92\%-98\% and Hausdorff distances of under 5.5 mm).;arxiv
1911;Results on slices above the eye-region reach DICE scores of up to 99\%, while the accuracy drops in regions around the eyes and below, with partially blurred output.;arxiv
1912;The output of k-strip often smoothed edges at the demarcation to the skull.;arxiv
1913;Binary masks are created with an appropriate threshold.;arxiv
1914;Conclusion: With this proof-of-concept study, we were able to show the feasibility of working in the k-space frequency domain, preserving phase information, with consistent results.;arxiv
1915;Future research should be dedicated to discovering additional ways the k-space can be used for innovative image analysis and further workflows.;arxiv
1916;Traditional recommendation systems are faced with two long-standing obstacles, namely, data sparsity and cold-start problems, which promote the emergence and development of Cross-Domain Recommendation (CDR).;arxiv
1917;The core idea of CDR is to leverage information collected from other domains to alleviate the two problems in one domain.;arxiv
1918;Over the last decade, many efforts have been engaged for cross-domain recommendation.;arxiv
1919;Recently, with the development of deep learning and neural networks, a large number of methods have emerged.;arxiv
1920;However, there is a limited number of systematic surveys on CDR, especially regarding the latest proposed methods as well as the recommendation scenarios and recommendation tasks they address.;arxiv
1921;In this survey paper, we first proposed a two-level taxonomy of cross-domain recommendation which classifies different recommendation scenarios and recommendation tasks.;arxiv
1922;We then introduce and summarize existing cross-domain recommendation approaches under different recommendation scenarios in a structured manner.;arxiv
1923;We conclude this survey by providing several potential research directions about this field.;arxiv
1924;While rule-based attribution methods have proven useful for providing local explanations for Deep Neural Networks, explaining modern and more varied network architectures yields new challenges in generating trustworthy explanations, since the established rule sets might not be sufficient or applicable to novel network structures.;arxiv
1925;As an elegant solution to the above issue, network canonization has recently been introduced.;arxiv
1926;This procedure leverages the implementation-dependency of rule-based attributions and restructures a model into a functionally identical equivalent of alternative design to which established attribution rules can be applied.;arxiv
1927;However, the idea of canonization and its usefulness have so far only been explored qualitatively.;arxiv
1928;In this work, we quantitatively verify the beneficial effects of network canonization to rule-based attributions on VGG-16 and ResNet18 models with BatchNorm layers and thus extend the current best practices for obtaining reliable neural network explanations.;arxiv
1929;While adversarial training and its variants have shown to be the most effective algorithms to defend against adversarial attacks, their extremely slow training process makes it hard to scale to large datasets like ImageNet.;arxiv
1930;The key idea of recent works to accelerate adversarial training is to substitute multi-step attacks (e.g., PGD) with single-step attacks (e.g., FGSM).;arxiv
1931;However, these single-step methods suffer from catastrophic overfitting, where the accuracy against PGD attack suddenly drops to nearly 0% during training, destroying the robustness of the networks.;arxiv
1932;In this work, we study the phenomenon from the perspective of training instances.;arxiv
1933;We show that catastrophic overfitting is instance-dependent and fitting instances with larger gradient norm is more likely to cause catastrophic overfitting.;arxiv
1934;Based on our findings, we propose a simple but effective method, Adversarial Training with Adaptive Step size (ATAS).;arxiv
1935;ATAS learns an instancewise adaptive step size that is inversely proportional to its gradient norm.;arxiv
1936;The theoretical analysis shows that ATAS converges faster than the commonly adopted non-adaptive counterparts.;arxiv
1937;Empirically, ATAS consistently mitigates catastrophic overfitting and achieves higher robust accuracy on CIFAR10, CIFAR100 and ImageNet when evaluated on various adversarial budgets.;arxiv
1938;Importance-weighting is a popular and well-researched technique for dealing with sample selection bias and covariate shift.;arxiv
1939;It has desirable characteristics such as unbiasedness, consistency and low computational complexity.;arxiv
1940;However, weighting can have a detrimental effect on an estimator as well.;arxiv
1941;In this work, we empirically show that the sampling distribution of an importance-weighted estimator can be skewed.;arxiv
1942;These over- and underestimates of the risk lead to suboptimal regularization parameters when used for importance-weighted validation.;arxiv
1943;Constructing reliable prediction sets is an obstacle for applications of neural models: Distribution-free conditional coverage is theoretically impossible, and the exchangeability assumption underpinning the coverage guarantees of standard split-conformal approaches is violated on domain shifts.;arxiv
1944;Given these challenges, we propose and analyze a data-driven procedure for obtaining empirically reliable approximate conditional coverage, calculating unique quantile thresholds for each label for each test point.;arxiv
1945;We achieve this via the strong signals for prediction reliability from KNN-based model approximations over the training set and approximations over constrained samples from the held-out calibration set.;arxiv
1946;Cross-validation (CV) is a technique used to estimate generalization error for prediction models.;arxiv
1947;While theoretically sound, following this recommendation can lead to high computational costs when a pipeline modeling algorithm includes computationally expensive operations, e.g. imputation of missing values.;arxiv
1948;We empirically assessed whether conducting unsupervised imputation prior to CV would result in biased estimates of generalization error or result in poorly selected tuning parameters and thus degrade the external performance of downstream models.;arxiv
1949;Results show that despite optimistic bias, the reduced variance of imputation before CV compared to imputation during each replicate of CV leads to a lower overall root mean squared error for estimation of the true external R-squared and the performance of models tuned using CV with imputation before versus during each replication is minimally different.;arxiv
1950;In conclusion, unsupervised imputation before CV appears valid in certain settings and may be a helpful strategy that enables analysts to use more flexible imputation techniques without incurring high computational costs.;arxiv
1951;In (Franceschi et al., 2018) we proposed a unified mathematical framework, grounded on bilevel programming, that encompasses gradient-based hyperparameter optimization and meta-learning.;arxiv
1952;We formulated an approximate version of the problem where the inner objective is solved iteratively, and gave sufficient conditions ensuring convergence to the exact problem.;arxiv
1953;In this work we show how to optimize learning rates, automatically weight the loss of single examples and learn hyper-representations with Far-HO, a software package based on the popular deep learning framework TensorFlow that allows to seamlessly tackle both HO and ML problems.;arxiv
1954;Images acquired from rainy scenes usually suffer from bad visibility which may damage the performance of computer vision applications.;arxiv
1955;The rainy scenarios can be categorized into two classes: moderate rain and heavy rain scenes.;arxiv
1956;Moderate rain scene mainly consists of rain streaks while heavy rain scene contains both rain streaks and the veiling effect (similar to haze).;arxiv
1957;Although existing methods have achieved excellent performance on these two cases individually, it still lacks a general architecture to address both heavy rain and moderate rain scenarios effectively.;arxiv
1958;In this paper, we construct a hierarchical multi-direction representation network by using the contourlet transform (CT) to address both moderate rain and heavy rain scenarios.;arxiv
1959;The CT divides the image into the multi-direction subbands (MS) and the semantic subband (SS).;arxiv
1960;First, the rain streak information is retrieved to the MS based on the multi-orientation property of the CT.;arxiv
1961;Second, a hierarchical architecture is proposed to reconstruct the background information including damaged semantic information and the veiling effect in the SS.;arxiv
1962;Last, the multi-level subband discriminator with the feedback error map is proposed.;arxiv
1963;By this module, all subbands can be well optimized.;arxiv
1964;This is the first architecture that can address both of the two scenarios effectively.;arxiv
1965;Event detection is a critical task for timely decision-making in graph analytics applications.;arxiv
1966;Despite the recent progress towards deep learning on graphs, event detection on dynamic graphs presents particular challenges to existing architectures.;arxiv
1967;Real-life events are often associated with sudden deviations of the normal behavior of the graph.;arxiv
1968;However, existing approaches for dynamic node embedding are unable to capture the graph-level dynamics related to events.;arxiv
1969;In this paper, we propose DyGED, a simple yet novel deep learning model for event detection on dynamic graphs.;arxiv
1970;Moreover, our approach combines structural and temporal self-attention mechanisms to account for application-specific node and time importances effectively.;arxiv
1971;Our experimental evaluation, using a representative set of datasets, demonstrates that DyGED outperforms competing solutions in terms of event detection accuracy by up to 8.5% while being more scalable than the top alternatives.;arxiv
1972;We also present case studies illustrating key features of our model.;arxiv
1973;For lossy image compression, we develop a neural-based system which learns a nonlinear estimator for decoding from quantized representations.;arxiv
1974;"The system links two recurrent networks that \help"" each other reconstruct same target image patches using complementary portions of spatial context that communicate via gradient signals.";arxiv
1975;This dual agent system builds upon prior work that proposed the iterative refinement algorithm for recurrent neural network (RNN)based decoding which improved image reconstruction compared to standard decoding techniques.;arxiv
1976;Our approach, which works with any encoder, neural or non-neural, This system progressively reduces image patch reconstruction error over a fixed number of steps.;arxiv
1977;Experiment with variants of RNN memory cells, with and without future information, find that our model consistently creates lower distortion images of higher perceptual quality compared to other approaches.;arxiv
1978;Specifically, on the Kodak Lossless True Color Image Suite, we observe as much as a 1:64 decibel (dB) gain over JPEG, a 1:46 dB gain over JPEG 2000, a 1:34 dB gain over the GOOG neural baseline, 0:36 over E2E (a modern competitive neural compression model), and 0:37 over a single iterative neural decoder.;arxiv
1979;With the effective application of deep learning in computer vision, breakthroughs have been made in the research of super-resolution images reconstruction.;arxiv
1980;However, many researches have pointed out that the insufficiency of the neural network extraction on image features may bring the deteriorating of newly reconstructed image.;arxiv
1981;On the other hand, the generated pictures are sometimes too artificial because of over-smoothing.;arxiv
1982;In order to solve the above problems, we propose a novel self-calibrated convolutional generative adversarial networks.;arxiv
1983;The generator consists of feature extraction and image reconstruction.;arxiv
1984;Feature extraction uses self-calibrated convolutions, which contains four portions, and each portion has specific functions.;arxiv
1985;It can not only expand the range of receptive fields, but also obtain long-range spatial and inter-channel dependencies.;arxiv
1986;Then image reconstruction is performed, and finally a super-resolution image is reconstructed.;arxiv
1987;We have conducted thorough experiments on different datasets including set5, set14 and BSD100 under the SSIM evaluation method.;arxiv
1988;The experimental results prove the effectiveness of the proposed network.;arxiv
1989;Adversarial attacks have been expanded to speaker recognition (SR).;arxiv
1990;However, existing attacks are often assessed using different SR models, recognition tasks and datasets, and only few adversarial defenses borrowed from computer vision are considered.;arxiv
1991;Yet,these defenses have not been thoroughly evaluated against adaptive attacks.;arxiv
1992;Thus, there is still a lack of quantitative understanding about the strengths and limitations of adversarial attacks and defenses.;arxiv
1993;More effective defenses are also required for securing SR systems.;arxiv
1994;To bridge this gap, we present SEC4SR, the first platform enabling researchers to systematically and comprehensively evaluate adversarial attacks and defenses in SR.;arxiv
1995;SEC4SR incorporates 4 white-box and 2 black-box attacks, 24 defenses including our novel feature-level transformations.;arxiv
1996;It also contains techniques for mounting adaptive attacks.;arxiv
1997;Using SEC4SR, we conduct thus far the largest-scale empirical study on adversarial attacks and defenses in SR, involving 23 defenses, 15 attacks and 4 attack settings.;arxiv
1998;Extensive experiments demonstrate capabilities and advantages of SEC4SR which can benefit future research in SR.;arxiv
1999;Natural gradient descent, which preconditions a gradient descent update with the Fisher information matrix of the underlying statistical model, is a way to capture partial second-order information.;arxiv
2000;Several highly visible works have advocated an approximation known as the empirical Fisher, drawing connections between approximate second-order methods and heuristics like Adam.;arxiv
2001;We dispute this argument by showing that the empirical Fisher---unlike the Fisher---does not generally capture second-order information.;arxiv
2002;We further argue that the conditions under which the empirical Fisher approaches the Fisher (and the Hessian) are unlikely to be met in practice, and that, even on simple optimization problems, the pathologies of the empirical Fisher can have undesirable effects.;arxiv
2003;The redundancy is widely recognized in Convolutional Neural Networks (CNNs), which enables to remove unimportant filters from convolutional layers so as to slim the network with acceptable performance drop.;arxiv
2004;Inspired by the linear and combinational properties of convolution, we seek to make some filters increasingly close and eventually identical for network slimming.;arxiv
2005;To this end, we propose Centripetal SGD (C-SGD), a novel optimization method, which can train several filters to collapse into a single point in the parameter hyperspace.;arxiv
2006;When the training is completed, the removal of the identical filters can trim the network with NO performance loss, thus no finetuning is needed.;arxiv
2007;By doing so, we have partly solved an open problem of constrained filter pruning on CNNs with complicated structure, where some layers must be pruned following others.;arxiv
2008;Our experimental results on CIFAR-10 and ImageNet have justified the effectiveness of C-SGD-based filter pruning.;arxiv
2009;Moreover, we have provided empirical evidences for the assumption that the redundancy in deep neural networks helps the convergence of training by showing that a redundant CNN trained using C-SGD outperforms a normally trained counterpart with the equivalent width.;arxiv
2010;We explore a new perspective on adapting the learning rate (LR) schedule to improve the performance of the ReLU-based network as it is iteratively pruned.;arxiv
2011;Our work and contribution consist of four parts: (i);arxiv
2012;We find that, as the ReLU-based network is iteratively pruned, the distribution of weight gradients tends to become narrower.;arxiv
2013;This leads to the finding that as the network becomes more sparse, a larger value of LR should be used to train the pruned network.;arxiv
2014;(ii) Motivated by this finding, we propose a novel LR schedule, called S-Cyclical (S-Cyc) which adapts the conventional cyclical LR schedule by gradually increasing the LR upper bound (max_lr) in an S-shape as the network is iteratively pruned.;arxiv
2015;We highlight that S-Cyc is a method agnostic LR schedule that applies to many iterative pruning methods.;arxiv
2016;(iii) We evaluate the performance of the proposed S-Cyc and compare it to four LR schedule benchmarks.;arxiv
2017;Our experimental results on three state-of-the-art networks (e.g., VGG-19, ResNet-20, ResNet-50) and two popular datasets (e.g., CIFAR-10, ImageNet-200) demonstrate that S-Cyc consistently outperforms the best performing benchmark with an improvement of 2.1% - 3.4%, without substantial increase in complexity.;arxiv
2018;Backdoor attacks impose a new threat in Deep Neural Networks (DNNs), where a backdoor is inserted into the neural network by poisoning the training dataset, misclassifying inputs that contain the adversary trigger.;arxiv
2019;The major challenge for defending against these attacks is that only the attacker knows the secret trigger and the target class.;arxiv
2020;"The problem is further exacerbated by the recent introduction of ""Hidden Triggers"", where the triggers are carefully fused into the input, bypassing detection by human inspection and causing backdoor identification through anomaly detection to fail.";arxiv
2021;We propose PiDAn, an algorithm based on coherence optimization purifying the poisoned data.;arxiv
2022;Our analysis shows that representations of poisoned data and authentic data in the target class are still embedded in different linear subspaces, which implies that they show different coherence with some latent spaces.;arxiv
2023;"Based on this observation, the proposed PiDAn algorithm learns a sample-wise weight vector to maximize the projected coherence of weighted samples, where we demonstrate that the learned weight vector has a natural ""grouping effect"" and is distinguishable between authentic data and poisoned data.";arxiv
2024;This enables the systematic detection and mitigation of backdoor attacks.;arxiv
2025;Based on our theoretical analysis and experimental results, we demonstrate the effectiveness of PiDAn in defending against backdoor attacks that use different settings of poisoned samples on GTSRB and ILSVRC2012 datasets.;arxiv
2026;Our PiDAn algorithm can detect more than 90% infected classes and identify 95% poisoned samples.;arxiv
2027;Machine learning pipelines often rely on optimization procedures to make discrete decisions (e.g., sorting, picking closest neighbors, or shortest paths).;arxiv
2028;Although these discrete decisions are easily computed, they break the back-propagation of computational graphs.;arxiv
2029;In order to expand the scope of learning problems that can be solved in an end-to-end fashion, we propose a systematic method to transform optimizers into operations that are differentiable and never locally constant.;arxiv
2030;Our approach relies on stochastically perturbed optimizers, and can be used readily together with existing solvers.;arxiv
