sentence_id;sentence;dataset
7995;U.S. Strike Targets in Fallujah and Tal Afar U.S. jets pounded the rebel stronghold of Fallujah on Thursday, and American and Iraqi forces entered the central city of Samarra for the first time in months to try to reseat the city council and regain control.;agnews
7996;Putin Arrives in Turkey on Historic Visit President Vladimir Putins visit to Turkey on Sunday will highlight a thaw in relations between the one-time Cold War foes and focus on trade, investment and energy deals, the Reuters news agency reports.;agnews
7997;ICANN Clears Way for Mobile, Job Domain Extensions Because of speed restrictions, mobile devices often have trouble downloading Web pages that are designed to provide the optimum experience for high-speed Internet users.;agnews
7998;Gmail Users Soon Able to Check E-Mail Via Outlook (Reuters) Reuters - Web search leader Google Inc.\said on Wednesday it will soon make it possible for users of\its free Gmail service to check their e-mail via Microsoft\Outlook or on certain handheld devices such as mobile phones.;agnews
7999;Intel Announces Latest Mobile Chip Intel has announced the latest version of its Centrino mobile processor family, the Pentium M 765, which offers 2 MB of Level 2 cache and a 400-MHz system bus.;agnews
8000;Pakistan offers Afghan terror aid Pakistan's President Musharraf offers support to Afghanistan in tracking down al-Qaeda fighters in border regions.;agnews
8001;Chinese police arrest school stabbings suspect Yan Yanming has been arrested in Ruzhou, central Henan province, when his mother turned him in to police after he attempted suicide at home.;agnews
8002;Legal Questions Dog Microsoft Acquistion (PC World) PC World - Anti-spyware company had granted another company rights to its software.;agnews
8003;Toshiba Boosts Hard Drive Capacity New perpendicular recording technology could lead to thinner, lighter, 80GB IPods.;agnews
8004;Boxing: Trinidad floors Mayorga to win middleweight fight NEW YORK : Three-time former division champion Felix Trinidad shook off the rust from 29 months of retirement by beating Ricardo Mayorga in the eighth round of a middleweight contest.;agnews
8005;Mass. Fair Accident Kills 1, Injures 2 SHREWSBURY, Mass. - A carnival ride broke apart during a church fair Sunday, killing a man and injuring two other people...;agnews
8006;Pakistan ready to provide military aid to Nepal: Aziz Pakistani Prime Minister Shaukat Aziz said here Tuesday that Pakistan is ready to provide military assistance to Nepal if Nepal demands.;agnews
8007;United go to the tape on Wizards If Kansas City switches conferences next year when MLS realigns due to expansion, teams such as DC United will certainly become more familiar with the Wizards.;agnews
8008;McGahee Scores Four Willis McGahee runs for 116 yards and four touchdowns as the Bills hand Seattle's Mike Holmgren his worst defeat with the Seahawks, 38-9.;agnews
8009;IBM's Win-Win in Exiting PCs IBM is exiting the PC business, but it -- along with some PC competitors -- should benefit.;agnews
8010;GOP platform: Broadband and R D tax credits The Republican party platform includes calls for widely available broadband access, electronic health records and more government R D spending.;agnews
8011;LI students win at top science competition A 40-minute schlep by rail and car separates the homes of science prizewinners Jessica Fields, 17, of Jericho, and Taylor Bernheim, 16, of Holliswood, Queens.;agnews
8012;Microsoft Sues over Lewd Spam In seven newly filed lawsuits, Microsoft alleges the purveyors of unsolicited obscene e-mail messages violated federal restrictions.;agnews
8013;Eftia Joins IBMs PartnerWorld Industry Networks for ISVs Ottawa, Canada (PRWEB) October 13, 2004 -- Eftia, a global provider of operations management software solutions designed to meet the business automation needs of service providers and large enterprises today announced that they have joined IBMs;agnews
8014;Yankees Paddle Devil Rays 11-2 (AP) AP - Alex Rodriguez and Hideki Matsui each hit two-run doubles, and Jon Lieber struck out a season-high nine to lead the New York Yankees past the slumping Tampa Bay Devil Rays 11-2 on Tuesday night.;agnews
8015;Schilling cant step onto campaign trail The injured Red Sox hurler backed off from taking the stage to appear with President Bush at two Granite State campaign events yesterday.;agnews
8016;IBM claims virtualisation victory over EMC IBM is claiming a storage management victory over EMCand has said it can control its entire line of storage arrays with the latest version of its San Volume Controller appliance.;agnews
8017;Cassini Radar Sees Titan's 'Cat' (AP) AP - The international Cassini spacecraft is providing evidence that Saturn's planet-size moon Titan is geologically alive and has active atmospheric processes that could be moving material, possibly even liquids, on its surface, scientists said Thursday.;agnews
8018;Mayhem, for fun I admit to being skeptical that the Teen-rated Burnout 3: Takedown, from Criterion Games and Electronic Arts, was going to be just another street-racing title.;agnews
8019;Bender Out Indefinitely With Knee Injury (AP) AP - Indiana Pacers forward Jonathan Bender's chronically injured left knee has taken yet another turn for the worse.;agnews
8020;October Hiring at a Seven-Month Peak WASHINGTON (Reuters) - U.S. employers added to payrolls at the fastest clip in seven months in October, the Labor Department said on Friday, spurred by rebuilding in the hurricane-battered Southeast and brisk hiring in service industries.;agnews
8021;DLA set for transatlantic merger DLA looks near certain to rubber-stamp its ambitious merger with US suitor Piper Rudnick within hours, as partners are due to cast their votes on the proposed deal at 2pm tomorrow (4 December).;agnews
8022;Other Iraq developments Suicide attack misfires: Two suicide bombers tried to ram their cars into a National Guard base in Kharma, about 40 miles west of Baghdad, on Sunday.;agnews
8023;Iran rejects IAEA demand Tehran - Iranian officials said on Wednesday they will not cede to international demands for the Islamic republic to suspend its controversial uranium enrichment activities, saying they were ready for confrontation or negotiation.;agnews
8024;Red Sox introduce Renteria to Boston BOSTON -- A year ago, the anticipated press conference to herald the arrival of Nomar Garciaparras replacement at shortstop never happened.;agnews
8025;Sex Patch Cools FDA's Ardor Questions about the effectiveness and long-term safety of a testosterone patch designed to boost a woman's sex drive has federal regulators wondering whether to approve the product at all.;agnews
8026;Kluivert insists the best is yet to come Patrick Kluivert has sent out a chill warning to both the Barclays Premiership and Europe after launching his Newcastle career in style.;agnews
8027;An American Fights, and Wins, to Make His Grandfather Happy From the center of the ring, Andre Dirrell heard voices screaming at his back, warning him to circle away from the boxer closing in.;agnews
8028;Boston Sluggers Fall Silent for 2nd Game (AP) AP - Red Sox bats that knocked balls over fences all season flailed wildly at them in the first two games of the AL championship series.;agnews
8029;Williams told to repay Dolphins \$8.6 million Former Miami Dolphins running back Ricky Williams was ordered Friday to repay the team more than \$8.6 million for breaching his contract when he suddenly quit before training camp.;agnews
8030;Vietnam Airlines in talks to buy four Boeing 7E7s HANOI (AFP) - Vietnam Airlines said Monday it was in talks with Boeing to buy four super-efficient 7E7 Dreamliner aircraft as part of its ambitious fleet and route expansion program.;agnews
8031;Utah shoots for 5-0 start at New Mexico Friday BRISTOL, Connecticut (Ticker) -- Trying to crash the BCS party, No. 14 Utah hopes to stop a recent trend against New Mexico when the Mountain West Conference rivals meet Friday.;agnews
8032;Federal Court to Hear Microsoft Appeal of Internet Explorer Case Software giant contesting order to pay \$521 million in patent infringement verdict.;agnews
8033;"Iraq's Allawi Plays Down EU 'Spectators' Remarks (Reuters) Reuters - Iraqi interim Prime Minister Iyad\Allawi sought to calm anger on Friday over his description of\states that opposed the U.S.-led war to oust Saddam Hussein as\""spectators.""";agnews
8034;NHLPA set to pay its players NHL players are about to receive their first lockout stipends, amounts which will work out to roughly 3.6 per cent of the average NHL salary, according to the Canadian Press.;agnews
8035;SportsNetwork Game Preview (Sports Network) - Barry Bonds can join the exclusive 700 club tonight, as the San Francisco Giants begin a three-game series versus the Milwaukee Brewers at Miller Park.;agnews
8036;Putin keeps IT-date with Infosys BANGALORE: Russian President Vladimir Putin, on a visit to the Infosys campus on Sunday, said that India and Russia should work together on innovative new technologies, with the younger generation taking the lead.;agnews
8037;College Fight For Influence Gets a Little Nasty The serene world of higher education looks distinctly different when viewed from Capitol Hill.;agnews
8038;Red Hat updates Enterprise Linux and Unisys alliance Red Hat Inc. has announced the general release of the third update to its Enterprise Linux operating system, as well as a new partnership with recent Linux convert Unisys Corp.;agnews
8039;Militants release seven hostages SEVEN truck drivers from Egypt, Kenya and India held hostage in Iraq since July 21 and working for a Kuwaiti firm have been released, Al-Arabiya television has reported.;agnews
8040;Bush, Kerry camps spar over new overtime pay rules (AFP) AFP - New rules governing overtime pay kicked in, sparking a politically charged debate over the impact of the new regulations on US workers.;agnews
8041;Arafat in Serious Condition, Foreign Medics Summoned RAMALLAH, West Bank (Reuters) - Palestinian leader Yasser Arafat is in a very serious condition but was able to take part in Muslim morning prayers on Thursday, officials said, as a team of foreign doctors rushed to his headquarters.;agnews
8042;Nokia Embraces SD Memory Cards (PC World) PC World - Upcoming mobile phones will support Secure Digital flash memory.;agnews
8043;Antivirus Subscription Prices Climb Price hikes may be designed to convince you to upgrade to an all-out Internet security suite.;agnews
8044;Separatist strike shuts down many parts of Kashmir Shops and businesses were shut and traffic was light in many parts of Indian Kashmir on Wednesday after separatists called a strike to mark the 57th;agnews
8045;Pats kick off season with win The NFL champion New England Patriots escape with a season-opening victory, keeping their winning streak alive and again frustrating Peyton Manning.;agnews
8046;Sharon and the Disengagement Opposition The past years have been very dreadful for the Israelis, even to the extent that Yitzhak Rabin himself hoped that he would wake up one day and find that the seas have swallowed him.;agnews
8047;Court stops Shrek 2 bootlegs London's High Court imposes an injunction against 12 defendants accused of bootlegging copies of Shrek 2.;agnews
8048;Kenteris keen to clear his name The disgraced Greek sprinter, Kostas Kenteris, has come out fighting over claims that he faked a motorcycle crash to avoid a drug test before the Athens Olympics.;agnews
8049;Panthers Defeat 49ers 37-27 (AP) AP - With their punter kicking field goals and their defense kicking Tim Rattay all over the field, the Carolina Panthers doubled their win total.;agnews
8050;Microsoft Sees Music Opportunity in Cell Phones (Reuters) Reuters - U.S. software giant Microsoft is\aiming to get its audio and video software into mobile phones\before it is beaten to the 650-million-handsets-a-year market\by rivals like Apple.;agnews
8051;Leak, Gators bounce back GAINESVILLE, Fla. -- Chris Leak threw three touchdown passes, DeShawn Wynn scored three times, and No. 22 Florida (4-2) rebounded from a home loss to LSU with a 52-16 victory over Middle Tennessee yesterday.;agnews
8052;Bush, Defense Policy Team Have Meeting (AP) AP - President Bush is mapping out defense strategy with his top defense advisers as U.S. deaths in Iraq inch toward 1,000 and the election campaign focuses intently on he and Democrat John Kerry's credentials for keeping the nation safe.;agnews
8053;Team owner nearly on downed plane Felix Sabates made a last-minute decision that saved his life Sunday, choosing not to take a ride on the Hendrick Motorsports plane that crashed on the way to a NASCAR race, killing all 10 persons on board.;agnews
8054;Radio One Considers Return to D.C. Radio One Inc.'s chief executive said Thursday he is lobbying District officials to support a plan to move his company's headquarters from Maryland to the District.;agnews
8055;Security firm hires teenage Sasser virus writer Sven Jaschan, an 18-year-old from Waffensen in Lower Saxony, who is also thought to be behind the Netsky virus and is currently awaiting trial for his virus-writing antics, could be about to enter gainful employment with German firewall company Securepoint;agnews
8056;\$50-plus Oil Drags on Economy Oil prices above \$50 a barrel -nd rising - now starting to adversely affect the economy and consumers in ways that had not been happening only a few months ago.;agnews
8057;ATI Delivers Chipset for AMD Platforms (NewsFactor) NewsFactor - Computer graphics specialist ATI Technologies (Nasdaq: ATYT) has unveiled a new chipset for desktop systems running AMD's (NYSE: AMD) next-generation 64-bit Athlon and Sempron processors.;agnews
8058;Arrests made in Philippines ferry bombing Philippines President Gloria Macapagal-Arroyo announced Monday charges had been filed against six men in the deadly February bombing of a ferry.;agnews
8059;"Taking The Plunge On the way to his vision of an ""ownership society,"" President Bush picks a big fight over Social Security";agnews
8060;Bad Air and Water, and a Bully Pulpit in China Pan Yue's job as deputy director of China's top environmental agency has given him the opportunity to put environmentalism on the national agenda.;agnews
8061;Speedy Plane Check-In by Mobile Phone Set for 2005 LONDON (Reuters) - Passengers wanting to skip airport queues will be able to check in for flights using their mobile phone beginning next year, two European firms set to offer the service announced on Tuesday.;agnews
8062;UK Palace 'Batman' Prompts Urgent Security Review LONDON (Reuters) - Britain promised an urgent security review at Buckingham Palace on Tuesday after a campaigner dressed as Batman evaded armed police in a dramatic five-hour protest at Queen Elizabeth's London residence.;agnews
8063;Perhaps only heaven can help return Notre Dame to glory days Experts everywhere say Utahs Urban Meyer is the front-runner to replace Notre Dame football coach Tyrone Willingham, who was fired Tuesday.;agnews
8064;Supreme Court Affirms Do-Not-Call Ruling The national do-not-call list overcame its last legal hurdle Monday when the Supreme Court let stand a lower-court ruling affirming its constitutionality.;agnews
8065;Midwest business activity grows Business activity in the US Midwest expanded in September at a faster rate than expected, with employment growing in step with a jump in new orders, a report showed Thursday.;agnews
8066;Infineon says funds are enough to cover price-fixing cases BERLIN Infineon Technologies said Thursday that it had set aside enough funds to settle additional antitrust probes and civil suits after agreeing to plead guilty in the US to fixing prices for memory chips.;agnews
8067;Yankees facing must-win situation This time, however, they hope to take a 2-0 lead back to Minnesota as they continue their best-of-five AL Division series with the New York Yankees.;agnews
8068;Ivory Coast Military Attacks Rebel Positions Military and rebel commanders in Ivory Coast say war has resumed, after military planes carried out raids on northern rebel positions.;agnews
8069;Global chip sales headed for tough times in 2005 Global semiconductor sales next year are expected to total \$215.3 billion, up just 1.2 from this year, according to a forecast released this week by an industry group that tracks global chip sales.;agnews
8070;Producer Prices Up 0.1 Pct, Energy Drops WASHINGTON (Reuters) - U.S. producer prices edged up just 0.1 percent in September, held back by a big energy-price drop, but the cost of non-energy items picked up steam, a government report showed on Friday.;agnews
8071;Update 1: Toshiba, Memory-Tech Develop New DVD Two Japanese companies said Tuesday they have developed a DVD that can play on both existing machines and the upcoming high-definition players, raising hopes for a smooth transition as more people dump old TV sets for better screens.;agnews
8072;Mourners honour Iraq aid worker A memorial service is held in Ireland for Margaret Hassan, as the EU warns of effects for relief workers in Iraq.;agnews
8073;Dow, S P 500, Nasdaq All Drop 1 Percent NEW YORK (Reuters) - Stocks fell on Friday, led by pharmaceutical shares after a U.S. health official raised concerns about drug safety and a drop in chip-equipment makers following a ratings downgrade by Goldman Sachs.;agnews
8074;Startup no more, Netflix girds for DVD rental price war The future suddenly looks shaky for online DVD rental pioneer Netflix Inc. - a plucky home entertainment upstart that managed to hold its ground after retailing giants Wal-Mart Stores Inc.;agnews
8075;Ronaldo's Early Goal Sparks Brazil (AP) AP - Ronaldo scored less than a minute into the game, and Brazil rolled over Bolivia 3-1 in World Cup qualifying Sunday.;agnews
8076;US Airways Pilots Reject Wage and Benefit Cuts Leaders of the US Airways pilots' union rejected a bid to have pilots vote on a proposal by the airline for \$295 million in wage and benefit cuts.;agnews
8077;Intel to maintain 775-pin P4 prices to 2005 - report Despite proximity of faster, cheaper AMD rivals;agnews
8078;Jamaica counts cost of hurricane Two people die as Hurricane Ivan wreaks havoc across Jamaica and heads for the Cayman Islands and Cuba.;agnews
8079;German chip maker pleads guilty in price-fixing case German computer chip maker Infineon Technologies AG has agreed to plead guilty to price fixing and will pay a \$160 million fine, the Justice Department said yesterday.;agnews
8080;Packers break out of slump, pound Lions Detroit, MI (Sports Network) - Brett Favre threw for 257 yards and a pair of touchdowns as Green Bay stopped a four-game losing streak with a 38-10 pounding of Detroit in an NFC North showdown at Ford Field.;agnews
8081;Bode Miller Faces a Tough Challenge VAL GARDENA, Italy (Reuters) - American Bode Miller faces a challenge to his domination of the men's World Cup when the speed events return with three days of racing in the Dolomites.;agnews
8082;Dodgers sign Ledee to two-year deal The Los Angeles Dodgers signed Ricky Ledee to a two-year contract Monday, giving them a left-handed pinch-hitter and more depth in the outfield.;agnews
8083;Winning Paramount to New Notre Dame Coach (AP) AP - Charlie Weis promises to give Notre Dame an arrogant attitude and turn the Fighting Irish into an intelligent, hard-working, nasty football team.;agnews
8084;Delta Pilots Tell Negotiators to Get Pact NEW YORK (Reuters) - Delta Air Lines Inc.'s pilots union on Tuesday ordered its negotiators to strike a deal with the carrier to address the possible retirement of a large number of pilots, which could lead to grounded flights and push Delta toward bankruptcy.;agnews
8085;Oil Slips Below \$46 as Iraq Flow Rises Oil prices dipped below \$46 on Tuesday, making a third day of falls as a more optimistic Iraq export picture unwound some of the supply worries that have lifted the market to historic levels.;agnews
8086;Tokyo checking suspected kidnapping of Japanese in Iraq (AFP) AFP - Japan's government said it was trying to confirm news reports that the Islamic militant group of Abu Mussab al-Zarqawi had taken a Japanese citizen hostage in Iraq and threatened to behead him.;agnews
8087;US stocks end on higher note NEW YORK: US stocks ended slightly higher on Friday, helped by strength in technology after bellwether Intel Corp lifted its sales forecast, although a weak jobs report put a damper on Wall Street.;agnews
8088;Phillips leads US winners In winning the Olympic title on his first jump Thursday with the fifth-longest in 108-year Olympic history, Phillips took himself and American long jumping out from the lengthy shadow of four-time long jump gold medalist Carl Lewis and world record holder;agnews
8089;Card fraud shows sharp increase Credit and debit card fraud rose by nearly a fifth to 478.8m in the year up to July, an industry body says.;agnews
8090;First Look: Apple's Slim New IMac G5 Beautiful display and plenty of power, but what's up with the nonadjustable base?;agnews
8091;Pfizer: Celebrex heightens heart risk PHILADELPHIA - Pfizer Inc. said Friday that its popular pain-reliever Celebrex may double the risk of heart attack at high doses, triggering a torrent of new warnings about an entire class of drugs used by millions.;agnews
8092;MSN sets movie times on smart watches Microsoft is adding film showings channel to its MSN Direct data service for smart watches.;agnews
8093;Photo: Uncorking a legal challenge Furor over the legalization of out-of-state online alcohol purchases will soon reach the Supreme Court.;agnews
8094;Intel eyes India for chip plant Global chip manufacturing major Intel today said it was evaluating India as one of the possible destinations for manufacturing chips.;agnews
8095;Palestinian PM to meet with factions in Gaza Saturday: FM Palestinian Minister for Foreign Affairs Nabil Shaath announced Friday that Prime Minister Ahmed Qurei would head to Gaza on Saturday to meet with representatives of militant groups and factions.;agnews
8096;Microsoft offers sneak peak of SQL Server 2005 Microsoft has announced the availability of Beta 2 of its SQL Server 2005 database, which will include support for AMD's 64-bit Opteron CPU and Intel's 64-bit Itanium chip.;agnews
8097;Typhoon Meari Hits South Japan, Triggers Floods A record eighth typhoon swept through southern Japan on Wednesday, killing at least two people, triggering floods and strong winds that forced the evacuation of tens of thousands.;agnews
8098;Apple: Open-source pedigree will protect Tiger The Mac OS X update will be spared the security woes that have hit Microsoft because it's based on Unix, executives say.;agnews
8099;Cincinnati Stuns No. 21 Southern Miss (AP) AP - Gino Guidugli threw three of his school-record five touchdown passes to Hannibal Thomas on Saturday to lead Cincinnati to a 52-24 rout of No. 21 Southern Mississippi.;agnews
8100;Questar 3Q Net Up, Company Boosts View Questar Corp. on Tuesday said its third-quarter profit rose 29 percent on oil and gas production and gas gathering, and increased its full-year outlook.;agnews
8101;Baseball Expected to Query Franco on Crime Figures Major League Baseball is expected to interview Mets pitcher John Franco in light of news reports that Franco had given crime family members tickets to a Mets game.;agnews
8102;Powell says China will consider talks on human rights Secretary of State Colin L. Powell said on Monday that China had agreed to discuss the American request for a new dialogue over the detention of Chinese citizens;agnews
8103;Palestinians shell Israeli settlement BEIT LAHIYA (Gaza Strip) - Palestinians lobbed mortar shells at an Israeli settlement in the northern Gaza Strip on Saturday, hours after Israeli troops ended a raid of the area meant to stop such attacks.;agnews
8104;World gaming triumph for UK team One of the UK's gaming clans has scored a double success at the Olympics of the gaming world.;agnews
8105;Nokia Signs Up for SD Memory Card (NewsFactor) NewsFactor - Nokia (NYSE: NOK) has signed a licensing agreement to support the use of Secure Digital (SD) flash memory cards in its \cell phones.;agnews
8106;Red Hat warns against fake security email Linux distributor Red Hat Inc is warning customers about an email scam that claims to be a Red Hat security update but in fact encourages users to download and run potentially malicious code.;agnews
8107;UK Scientist Who Played Role in DNA Discovery Dies Nobel laureate Maurice Wilkins, a British scientist who played a key role in the discovery of the double helix structure of DNA, died on Tuesday, his university said on Wednesday.;agnews
8108;General Mills to Sell Stake in Cereals General Mills Inc. (GIS.N: Quote, Profile, Research) on Monday said it will sell an \$835 million stake in its cereal business to an affiliate of Lehman Brothers Holding Inc.;agnews
8109;Militants Threaten to Kill U.S., UK Hostages in Iraq BAGHDAD (Reuters) - Insurgents threatened to kill two Americans and a Briton unless the United States freed Iraqi women prisoners, Al Jazeera said Saturday, and a suicide car bomb killed 23 people outside Iraqi National Guard offices.;agnews
8110;"SEC Launches Probe of Hartford Unit (AP) AP - Hartford Life, a unit of the Hartford Financial Services Group Inc., said Friday it is being investigated by the Securities and Exchange Commission for its use of ""directed brokerage"" in connection with its mutual funds.";agnews
8111;Potlatch to sell Minnesota strand board operation SPOKANE, Wash. -- Potlatch Corp. said Wednesday it has agreed to sell its Minnesota oriented strand board plants and related assets to a British Columbia company for \$457.;agnews
8112;Israel foils suicide bombing attack: radio Israeli soldiers have foiled a possible suicide bombing attack and detained a Palestinian woman, Israel Radio reported on Thursday.;agnews
8113;Manchester Utd confirm Glazer raises stake to 27.6 pct US sports tycoon Malcolm Glazer has raised his stake in Manchester United Plc to 27.63 percent from 25.3 percent, the Premier League club said on Tuesday, heightening speculation that he will bid for them.;agnews
8114;EU chiefs to discuss asylum camps European Justice and Home Affairs ministers are to start talks on whether asylum seekers could be processed outside the EU.;agnews
8115;Some 200,000 rally against Dutch austerity measures (AFP) AFP - Some 200,000 people rallied in Amsterdam against the govenrment's controversial austerity and reform measures in the city's biggest demonstration in two decades.;agnews
8116;Update 5: Constellation Makes \$970M Bid for Mondavi Constellation Brands Inc., an international producer and marketer of wine, spirits and beers, said Tuesday that it had made a \$970 million cash bid to acquire The Robert Mondavi Corp.;agnews
8117;Magna seeks to privatize auto parts subsidiaries Southern Ontario auto parts giant Magna International Inc. unveiled Monday a plan to take its three subsidiaries private in an effort to make its operations more efficient that could cost up to \$1.;agnews
8118;"Hillary Opposed to Highway to South Pole (AP) AP - New Zealander Sir Edmund Hillary, the first man to climb Mount Everest and the first to drive a vehicle to the South Pole, described a U.S. highway to the pole as ""terrible.""";agnews
8119;Rock bugs resist polar extremes Microbe colonies discovered living under rocks in the Arctic and Antarctic are just the latest example of life's ability to cope with extremes.;agnews
8120;Thrown for a Loss Considered an early Super Bowl contender, the Chiefs come to Baltimore on Monday still looking for their first win.;agnews
8121;Wall Street stocks end lower on volatile crude oil prices Wall Street stocks fell modestly Monday as the volatile crude oil prices pressured on the stocks while uncertainty over economic growth and electronic overshadowed the market.;agnews
8122;Davenport Easily Defeats Asagoe at Open NEW YORK - Lindsay Davenport is two victories from a second U.S. Open title and the No...;agnews
8123;US state still without a governor two weeks after polls (AFP) AFP - Two weeks after the US general election, the northwestern state of Washington was still without a governor as the painstaking process of counting votes dragged on.;agnews
8124;OutKast triumph at MTV Awards Hip-hop duo OutKast and rapper Jay-Z are among the main winners at the 2004 MTV Video Music Awards.;agnews
8125;Red Sox Fans Exult at End of World Series 'Curse' (Reuters) Reuters - Tens of thousands of stunned, giddy Red\Sox fans stumbled through the streets of New England on\Thursday morning to celebrate something many thought\impossible: a World Series victory for baseball's perennial\also-rans that put an end to an 86-year-old curse.;agnews
8126;Powell Remarks Stir Up China Secretary of State Colin L. Powell was in China less than 24 hours this week, but that was enough to stir up a diplomatic tempest with some unorthodox and apparently unintended remarks about U.S. policy on Taiwan.;agnews
8127;"Dell taking aim at iPod Mini? PC maker plans to talk consumer electronics this week, and the conversation could turn to a ""Pocket DJ.""";agnews
8128;Fatal blast rocks Turkish resort An explosion in Turkey's popular Mediterranean resort of Antalya kills one person, reports say.;agnews
8129;Israel Backs 2-State West Asia Solution: US Washington, Oct. 7 (NNN): The United States said on Thursday that it has got assurances from Israel that it still backs the two-state solution to the West Asian conflict.;agnews
8130;CEE profits fall 20 Coca-Cola Enterprises said its profits fell more than 20 percent in the third quarter, thanks in part to soft retail sales in North America.;agnews
8131;U.S. Navy Makes Skirts Optional for Women The U.S. Navy is getting a 21st century makeover, with a new dress code that makes skirts optional for its more than 54,000 female sailors for the first time since women officially entered the service in 1908...;agnews
8132;Japan Seeks Iraq Hostage Release as Deadline Nears Japan sought international help on Thursday for a Japanese man held hostage in Iraq, with less than 24 hours to go for a deadline set by his captors to behead him unless Tokyo withdraws its troops.;agnews
8133;880 Pounds of Cocaine Seized Off Colombia A joint French, American and British anti-narcotics operation intercepted four smugglers with 880 pounds of cocaine off the coast of Colombia this week, France's Defense Ministry said Friday.;agnews
8134;Guerrouj Captures Gold in the 5,000 Hicham el-Guerrouj of Morocco and Kelly Holmes of Britain completed Olympic doubles on Saturday, the last day of track and field competition.;agnews
8135;Hero's welcome for Liberia star Huge crowds greet football legend George Weah on his return home to Liberia to launch a presidential bid.;agnews
8136;10 Iraqi Policemen Killed by Car Bomb A car bomb exploded at a police station Saturday near a base in western Iraq used by US Marines, killing 10 Iraqi policemen and wounding 48 other people, officials said.;agnews
8137;"Annan 'Disappointed' in Son's Lack of Disclosure U.N. Secretary-General Kofi\Annan said on Monday he was ""disappointed"" his son did not tell him the full story of his ties to a firm involved\in the U.N. oil-for-food program, now under investigation.";agnews
8138;"'Hawaii Five-0' May Become a Movie HONOLULU - Warner Bros. reportedly intends to make a film based on the old ""Hawaii Five-0"" TV series...";agnews
8139;Yao Ming faces francis, Rockets routed by Magic The Houston Rockets have been beaten 95-72 in a pre-season game Sunday by the Orlando Magic, led by former Rockets guard Steve Francis.;agnews
8140;Crude falls on hopes for heating oil report Crude oil futures prices fell yesterday as concerns about reduced output in the North Sea were offset by expectations that an upcoming US government report would show rising inventories of heating oil.;agnews
8141;Staying home for dream job The pinstripes were a brighter blue, the cap featured an orange NY, but Willie Randolph, a Yankees icon, seemed right at home yesterday when he was introduced at Shea Stadium as the new manager of the Mets.;agnews
8142;Impact May Be Small As Fannie, Freddie Regroup Mortgage securities traders and strategists say if Fannie Mae does reduce the number of mortgages it buys, it could lead to a small, short-term increase in mortgage interest rates paid by consumers, probably no more than 0.1 percent.;agnews
8143;Pollution 'hides' global warming The true extent of global warming is hidden by air pollution, a German scientist is warning.;agnews
8144;Deal Reached to Keep Pro Bowl in Hawaii (AP) AP - The Pro Bowl will remain in Hawaii through 2009 after the state and the NFL reached agreement on a new contract Wednesday.;agnews
8145;Security group sets baseline standard for firewalls Four security software rivals are have teamed up to set a baseline standard for application security firewalls, challenging others in the industry to join them.;agnews
8146;Belgium death threat suspect held Belgian police arrest a man suspected of threatening to kill a senator who criticised fundamentalist Muslims.;agnews
8147;Hotels lock employees out As the chants of striking union workers filtered up to the hospitality room of the Hyatt Regency today, general managers of hotels represented by the San Francisco Multi-Employer Group announced that they had locked out UNITE HERE Local 2 employees from;agnews
8148;Ready or Not (and Maybe Not), Electronic Voting Goes National Whether or not the machines are ready for the election - or the electorate ready for the machines - there is no turning back.;agnews
8149;Great Portugal Quake May Have a Sequel, Study Says Scientists studying the Great Lisbon Quake, which killed 60,000 people 250 years ago, say that the forces that caused it are slowly building up for another violent temblor near Portugal.;agnews
8150;Gravely ill Arafat bound for Paris for urgent medical care (AFP) AFP - Ailing Palestinian leader Yasser Arafat was en route by plane to a French military hospital outside Paris for urgent medical treatment of what is said to be a potentially fatal blood disorder.;agnews
8151;Photo: Apple's lower-price iBook G4 Tech companies and automakers converge on Detroit in search of new ways to entertain American motorists.;agnews
8152;IBM And Intel To Open Access To BladeCenter Specs The move will make it easier for third-party hardware and software providers to create BladeCenter-compatible products, giving the server-blade market a boost.;agnews
8153;Roadside bomb injures six GIs in Iraq BAGHDAD, Iraq -- A roadside bomb exploded near an American military patrol in Baghdad Saturday, injuring six soldiers, the US command said.;agnews
8154;AstraZeneca Gets Added Nexium FDA OK Drug maker AstraZeneca PLC reported Monday that the Food and Drug Administration approved its heartburn medication Nexium for the treatment of gastric ulcers associated with nonsteroidal anti-inflammatory drugs, or NSAIDs.;agnews
8155;Judge Approves MyTravel Survival Plan A High Court judge on Wednesday approved a debt-for-equity survival plan developed by MyTravel, clearing the way for the troubled travel company to present the proposal to shareholders and creditors next month.;agnews
8156;UPDATE 1-US SEC orders hedge fund adviser registration The US Securities and Exchange Commission voted 3-2 on Tuesday to adopt a rule that for the first time will require hedge fund advisers to register with the agency and submit to SEC examinations.;agnews
8157;Ban hits Half-Life 2 pirates hard About 20,000 pirate players of Half-Life 2 have been banned from the game.;agnews
8158;Soybean farmers face a winter of decision US soybean farmers bringing in a record harvest face a new risk: an aggressive form of fungus that could severely damage their crops next year and beyond.;agnews
8159;Dolby Labs files for IPO worth up to \$460 million WASHINGTON (Dow Jones/AP) -- Dolby Laboratories Inc., the developer of noise reduction systems for audio equipment, filed Friday to sell up to \$460 million in stock in an initial public offering.;agnews
